delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.9;0.01;0.1;4486;277;256;4;0;-1.0;{Mail to Customer=0.03170028818443804, Status Change=0.16138328530259366, External Vendor Reassignment=0.001440922190201729, External Vendor Assignment=0.02881844380403458, Update=0.002881844380403458, Quality Indicator=0.023054755043227664, Urgency Change=0.007204610951008645, Open=0.002881844380403458, Assignment=0.4495677233429395, Notify By Change=0.001440922190201729, Description Update=0.03170028818443804, Vendor Reference=0.001440922190201729, Resolved=0.011527377521613832, Operator Update=0.008645533141210375, Pending vendor=0.012968299711815562, Caused By CI=0.004322766570605188, Service Change=0.001440922190201729, Update from customer=0.037463976945244955, Reopen=0.008645533141210375, Reassignment=0.005763688760806916, Impact Change=0.005763688760806916, Communication with customer=0.04178674351585014, Quality Indicator Fixed=0.05475504322766571, External update=0.004322766570605188, Closed=0.023054755043227664, Affected CI Change=0.001440922190201729, Communication with vendor=0.01585014409221902, Quality Indicator Set=0.01729106628242075, OO Response=0.001440922190201729};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;5001;277;262;4;0;-1.0;{Mail to Customer=0.026533996683250415, Status Change=0.16086235489220563, External Vendor Assignment=0.024875621890547265, Update=0.003316749585406302, Quality Indicator=0.013266998341625208, Urgency Change=0.004975124378109453, Assignment=0.494195688225539, Notify By Change=0.001658374792703151, Description Update=0.029850746268656716, Vendor Reference=0.003316749585406302, Resolved=0.008291873963515755, Operator Update=0.003316749585406302, Pending vendor=0.009950248756218905, Analysis/Research=0.001658374792703151, Caused By CI=0.004975124378109453, Update from customer=0.024875621890547265, Reassignment=0.003316749585406302, Reopen=0.01990049751243781, Impact Change=0.006633499170812604, Quality Indicator Fixed=0.04809286898839138, Communication with customer=0.03316749585406302, External update=0.014925373134328358, Closed=0.03814262023217247, Communication with vendor=0.006633499170812604, Quality Indicator Set=0.013266998341625208};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;2626;276;257;3;0;-1.0;{Mail to Customer=0.021917808219178082, Status Change=0.1780821917808219, External Vendor Assignment=0.030136986301369864, Update=0.00410958904109589, Quality Indicator=0.0136986301369863, Urgency Change=0.00684931506849315, Open=0.0027397260273972603, Assignment=0.4383561643835616, Description Update=0.031506849315068496, Vendor Reference=0.00410958904109589, Resolved=0.015068493150684932, Operator Update=0.00684931506849315, Pending vendor=0.03561643835616438, Analysis/Research=0.010958904109589041, Caused By CI=0.0013698630136986301, Service Change=0.0013698630136986301, Update from customer=0.024657534246575342, Reopen=0.010958904109589041, Reassignment=0.010958904109589041, Impact Change=0.005479452054794521, Communication with customer=0.036986301369863014, Quality Indicator Fixed=0.04246575342465753, External update=0.01643835616438356, Closed=0.026027397260273973, Communication with vendor=0.010958904109589041, Quality Indicator Set=0.012328767123287671};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;1219;135;125;1;0;-1.0;{Pending vendor=0.01020408163265306, Mail to Customer=0.030612244897959183, Status Change=0.1326530612244898, Analysis/Research=0.00510204081632653, Problem Workaround=0.00510204081632653, External Vendor Assignment=0.030612244897959183, Update from customer=0.04591836734693878, Reassignment=0.01020408163265306, Quality Indicator=0.030612244897959183, Reopen=0.015306122448979591, Quality Indicator Fixed=0.09183673469387756, Communication with customer=0.025510204081632654, Urgency Change=0.00510204081632653, Assignment=0.4336734693877551, Description Update=0.025510204081632654, Notify By Change=0.01020408163265306, Vendor Reference=0.00510204081632653, Closed=0.04081632653061224, Communication with vendor=0.01020408163265306, Resolved=0.01020408163265306, Quality Indicator Set=0.015306122448979591, Operator Update=0.01020408163265306};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;937;136;131;0;0;-1.0;{Mail to Customer=0.012269938650306749, Status Change=0.17177914110429449, External Vendor Assignment=0.03680981595092025, Update=0.003067484662576687, Quality Indicator=0.009202453987730062, Urgency Change=0.006134969325153374, Open=0.009202453987730062, Assignment=0.5214723926380368, Description Update=0.024539877300613498, Notify By Change=0.006134969325153374, Vendor Reference=0.003067484662576687, Incident reproduction=0.003067484662576687, Resolved=0.003067484662576687, Operator Update=0.003067484662576687, Pending vendor=0.02147239263803681, Problem Workaround=0.003067484662576687, Service Change=0.003067484662576687, Update from customer=0.03680981595092025, Reopen=0.009202453987730062, Reassignment=0.003067484662576687, Impact Change=0.006134969325153374, Communication with customer=0.024539877300613498, Quality Indicator Fixed=0.04294478527607362, External update=0.006134969325153374, Closed=0.02147239263803681, Affected CI Change=0.003067484662576687, Communication with vendor=0.006134969325153374};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;1135;135;125;1;0;-1.0;{Pending vendor=0.034934497816593885, Mail to Customer=0.034934497816593885, Status Change=0.13973799126637554, Analysis/Research=0.008733624454148471, Caused By CI=0.004366812227074236, External Vendor Assignment=0.048034934497816595, Update from customer=0.03056768558951965, Quality Indicator=0.017467248908296942, Reassignment=0.008733624454148471, Impact Change=0.004366812227074236, Urgency Change=0.004366812227074236, Open=0.008733624454148471, Communication with customer=0.043668122270742356, Quality Indicator Fixed=0.06550218340611354, Assignment=0.4366812227074236, Description Update=0.013100436681222707, External update=0.008733624454148471, Vendor Reference=0.008733624454148471, Closed=0.021834061135371178, Communication with vendor=0.013100436681222707, Contact Change=0.004366812227074236, Resolved=0.017467248908296942, Operator Update=0.004366812227074236, Quality Indicator Set=0.017467248908296942};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;754;135;126;1;0;-1.0;{Pending vendor=0.03007518796992481, Mail to Customer=0.015037593984962405, Status Change=0.15413533834586465, Problem Workaround=0.0037593984962406013, External Vendor Assignment=0.022556390977443608, Update from customer=0.041353383458646614, Quality Indicator=0.03007518796992481, Reopen=0.03007518796992481, Reassignment=0.0037593984962406013, Impact Change=0.022556390977443608, Quality Indicator Fixed=0.03759398496240601, Communication with customer=0.022556390977443608, Urgency Change=0.018796992481203006, Assignment=0.45112781954887216, Description Update=0.02631578947368421, Notify By Change=0.0037593984962406013, External update=0.0037593984962406013, Vendor Reference=0.0037593984962406013, Closed=0.05263157894736842, Communication with vendor=0.0037593984962406013, Resolved=0.011278195488721804, Quality Indicator Set=0.007518796992481203, OO Response=0.0037593984962406013};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;959;135;125;0;0;-1.0;{Pending vendor=0.028846153846153848, Mail to Customer=0.052884615384615384, Status Change=0.1346153846153846, External Vendor Assignment=0.02403846153846154, Update from customer=0.014423076923076924, Reassignment=0.004807692307692308, Quality Indicator=0.02403846153846154, Reopen=0.019230769230769232, Impact Change=0.004807692307692308, Quality Indicator Fixed=0.057692307692307696, Communication with customer=0.03365384615384615, Urgency Change=0.004807692307692308, Assignment=0.36538461538461536, Description Update=0.08173076923076923, External update=0.014423076923076924, Vendor Reference=0.004807692307692308, Closed=0.0673076923076923, Resolved=0.019230769230769232, Quality Indicator Set=0.02403846153846154, OO Response=0.004807692307692308, Operator Update=0.014423076923076924};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;1389;136;131;1;0;-1.0;{Pending vendor=0.02112676056338028, Mail to Customer=0.045774647887323945, Status Change=0.1267605633802817, Analysis/Research=0.0035211267605633804, Caused By CI=0.01056338028169014, External Vendor Assignment=0.02464788732394366, Update from customer=0.0528169014084507, Reassignment=0.0035211267605633804, Quality Indicator=0.02112676056338028, Reopen=0.017605633802816902, Quality Indicator Fixed=0.0528169014084507, Communication with customer=0.03873239436619718, Assignment=0.4507042253521127, Description Update=0.02112676056338028, External update=0.01056338028169014, Notify By Change=0.0035211267605633804, Vendor Reference=0.007042253521126761, Closed=0.04225352112676056, Communication with vendor=0.01056338028169014, Resolved=0.02112676056338028, Quality Indicator Set=0.014084507042253521};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;861;135;128;1;0;-1.0;{Mail to Customer=0.027874564459930314, Status Change=0.17770034843205576, External Vendor Assignment=0.020905923344947737, Update=0.003484320557491289, Quality Indicator=0.017421602787456445, Urgency Change=0.010452961672473868, Open=0.006968641114982578, Assignment=0.41114982578397213, Description Update=0.0313588850174216, Resolved=0.017421602787456445, Operator Update=0.010452961672473868, Pending vendor=0.027874564459930314, Analysis/Research=0.003484320557491289, Caused By CI=0.006968641114982578, Problem Workaround=0.003484320557491289, Service Change=0.006968641114982578, Update from customer=0.017421602787456445, Reassignment=0.013937282229965157, Reopen=0.013937282229965157, Impact Change=0.006968641114982578, Quality Indicator Fixed=0.0313588850174216, Communication with customer=0.03832752613240418, External update=0.020905923344947737, Closed=0.041811846689895474, Affected CI Change=0.003484320557491289, Communication with vendor=0.017421602787456445, Quality Indicator Set=0.010452961672473868};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;1540;136;129;0;0;-1.0;{Mail to Customer=0.03125, Status Change=0.1701388888888889, External Vendor Assignment=0.027777777777777776, Quality Indicator=0.027777777777777776, Urgency Change=0.006944444444444444, Open=0.006944444444444444, Assignment=0.4618055555555556, Notify By Change=0.003472222222222222, Description Update=0.027777777777777776, Resolved=0.003472222222222222, Operator Update=0.003472222222222222, Pending vendor=0.020833333333333332, Service Change=0.003472222222222222, Update from customer=0.03125, Reopen=0.006944444444444444, Reassignment=0.006944444444444444, Impact Change=0.006944444444444444, Communication with customer=0.020833333333333332, Quality Indicator Fixed=0.06944444444444445, External update=0.010416666666666666, Closed=0.017361111111111112, Affected CI Change=0.003472222222222222, Communication with vendor=0.006944444444444444, Quality Indicator Set=0.020833333333333332, OO Response=0.003472222222222222};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;795;135;129;0;0;-1.0;{Pending vendor=0.007042253521126761, Mail to Customer=0.02464788732394366, Status Change=0.15845070422535212, Analysis/Research=0.0035211267605633804, Caused By CI=0.0035211267605633804, External Vendor Assignment=0.017605633802816902, Update from customer=0.028169014084507043, Update=0.0035211267605633804, Quality Indicator=0.01056338028169014, Reopen=0.02112676056338028, Reassignment=0.0035211267605633804, Communication with customer=0.028169014084507043, Quality Indicator Fixed=0.035211267605633804, Urgency Change=0.0035211267605633804, Assignment=0.5211267605633803, Description Update=0.035211267605633804, Notify By Change=0.0035211267605633804, External update=0.02112676056338028, Closed=0.04225352112676056, Communication with vendor=0.0035211267605633804, Resolved=0.007042253521126761, Quality Indicator Set=0.014084507042253521, Operator Update=0.0035211267605633804};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;844;136;129;0;0;-1.0;{Pending vendor=0.03514376996805112, Mail to Customer=0.019169329073482427, Status Change=0.19488817891373802, Analysis/Research=0.012779552715654952, External Vendor Assignment=0.006389776357827476, Service Change=0.003194888178913738, Update from customer=0.02875399361022364, Reopen=0.01597444089456869, Quality Indicator=0.022364217252396165, Reassignment=0.006389776357827476, Impact Change=0.003194888178913738, Quality Indicator Fixed=0.04472843450479233, Communication with customer=0.03514376996805112, Urgency Change=0.003194888178913738, Assignment=0.4249201277955272, Description Update=0.03514376996805112, External update=0.02875399361022364, Closed=0.025559105431309903, Communication with vendor=0.022364217252396165, Resolved=0.009584664536741214, Operator Update=0.006389776357827476, Quality Indicator Set=0.01597444089456869};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;211;82;77;0;0;-1.0;{Mail to Customer=0.038461538461538464, Status Change=0.07692307692307693, External Vendor Assignment=0.01282051282051282, Update from customer=0.07692307692307693, Quality Indicator=0.0641025641025641, Reassignment=0.01282051282051282, Reopen=0.01282051282051282, Quality Indicator Fixed=0.11538461538461539, Communication with customer=0.01282051282051282, Assignment=0.48717948717948717, Description Update=0.02564102564102564, Closed=0.01282051282051282, Resolved=0.01282051282051282, Quality Indicator Set=0.02564102564102564, Operator Update=0.01282051282051282};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;486;81;81;0;0;-1.0;{Pending vendor=0.018957345971563982, Mail to Customer=0.009478672985781991, Status Change=0.1943127962085308, Problem Workaround=0.004739336492890996, External Vendor Assignment=0.03317535545023697, Service Change=0.004739336492890996, Update from customer=0.04265402843601896, Update=0.004739336492890996, Quality Indicator=0.004739336492890996, Reopen=0.014218009478672985, Impact Change=0.009478672985781991, Quality Indicator Fixed=0.052132701421800945, Urgency Change=0.009478672985781991, Communication with customer=0.03317535545023697, Open=0.014218009478672985, Assignment=0.4881516587677725, Description Update=0.018957345971563982, Notify By Change=0.004739336492890996, Closed=0.02843601895734597, Affected CI Change=0.004739336492890996, Incident reproduction=0.004739336492890996};NONALIGNING_ALL;{}
